,EOF1,EOF2,EOF3
1980-04-01,0.2539073534086922,-0.4236317107488604,0.753380535580471
1980-04-02,0.2197955905614868,-0.3835169221468938,0.4008869122525689
1980-04-03,0.0488763483137287,0.3069327975959305,-0.2226523061872956
1980-04-04,0.087294472885043,1.13799636631569,-0.3632949038389039
1980-04-05,0.3136347422717114,1.5358486450687143,-0.4585158118288349
1980-04-06,-0.1575163211122045,1.2757093318730215,-1.1236437943246411
1980-04-07,-0.6787823421450564,0.7647116222122518,-1.331148489782498
1980-04-08,-0.8010965424719135,0.0963371680089005,-1.662266063886811
1980-04-09,-0.4545479704409548,-0.3872812108075145,-1.53684107380701
1980-04-10,-0.0423431183690616,-0.7133881200555072,-0.992434836353442
1980-04-11,0.3561692737263318,-0.6232163148082105,-0.2371019241120508
1980-04-12,0.6607622016675887,-0.2330721793453735,0.4117285463756109
1980-04-13,0.980973042537384,0.3358309230917836,0.5236229589578781
1980-04-14,1.3490207024549832,0.7121879113185647,0.1870537888991399
1980-04-15,1.4583549572147316,0.905610990280286,-0.1511316690140892
1980-04-16,0.945311779552224,0.7928777493165647,-1.1936279582555809
1980-04-17,0.0829935608517118,0.296627679729954,-2.2923400727838623
1980-04-18,-0.4841805570054547,-0.2138135200706659,-2.363698549819807
1980-04-19,-1.0402474440483818,-0.9196826327400298,-1.8460885896603083
1980-04-20,-1.288780623545258,-0.7648406380836099,-1.2641748021261203
1980-04-21,-0.9213748911827204,-0.3744816687770518,-1.031819274342993
1980-04-22,-0.6048449091092282,-0.0726052526876384,-1.1382833102647905
1980-04-23,-0.6994793240299814,-0.0150847582178748,-1.1772910909372152
1980-04-24,-0.8329225596974202,-0.2940607447363627,-1.1207004160884535
1980-04-25,-0.4339726758417077,-0.2956544361657879,-0.7136054062448827
1980-04-26,-0.0519802031322577,0.1418284254708924,-0.0650598909611408
1980-04-27,-0.0324709944924858,0.5129832537446828,-0.062816170427712
1980-04-28,0.1078406338592909,0.6783098016333379,-0.3278383298805614
1980-04-29,0.1426943651932808,0.7515243935608232,-0.3851677844356099
1980-04-30,0.0580684049699237,1.0097131789712428,-0.0939921811338964
1980-05-01,-0.2799554028656671,1.3208996327538922,0.2768971166139055
1980-05-02,-0.6237832639840251,1.4278144107209472,0.3485471165302504
1980-05-03,-0.6940958810077227,1.2146548396869965,0.3902198440769693
1980-05-04,-1.1180908304611137,0.9513952368896952,0.6661694433295298
1980-05-05,-1.4119744745293756,0.6247604392974124,0.9856480481822364
1980-05-06,-1.5304992748330242,0.041301585537485,1.2191080253842304
1980-05-07,-1.338946064482738,-0.5487373385197405,1.3542619153015525
1980-05-08,-0.8644491566358825,-0.816438725605631,1.4907448659727307
1980-05-09,-0.3609477850805658,-0.7053470209676488,1.383917235217218
1980-05-10,-0.2426188253809075,-0.1079277475046439,1.129322861141123
1980-05-11,-0.3229132868202976,0.4666957267140603,0.8703675890102226
1980-05-12,-0.179627430880486,0.7068239045969766,0.7610122657180739
1980-05-13,0.0731106394800948,0.8806148538319241,0.656523165355975
1980-05-14,0.2637305724234949,1.0736379243760337,0.4486669892028161
1980-05-15,0.1407657447031937,1.4224322651626518,0.1382842532408327
1980-05-16,-0.1388337734467998,1.3875793748202694,-0.0572694326166877
1980-05-17,-0.1659438404235409,1.2119596097649106,-0.1301854316584911
1980-05-18,-0.2541509604138374,0.9961958929885432,-0.160930239609667
1980-05-19,-0.2846862730333566,0.7979611547194684,-0.502140893843204
1980-05-20,-0.5635944357319159,0.4741917172208656,-0.7974798101886404
1980-05-21,-0.7252668034486722,0.4141274813626968,-0.6756046208579534
1980-05-22,-0.7518160669826973,0.4275931707803765,-0.714753948113983
1980-05-23,-0.8927330803303906,0.3251016927230871,-0.7966763114958633
1980-05-24,-1.1164771281565202,0.4306576104274207,-0.5066083921687313
1980-05-25,-1.3828203402568924,0.2621024859008707,-0.0064755299296471
1980-05-26,-1.2729009428506504,0.0081805344792306,0.3617386279504049
1980-05-27,-1.0328270084140894,-0.3664388005908791,0.3564407642119619
1980-05-28,-0.7672584905012241,-0.4413924470385199,0.3575288779334675
1980-05-29,-0.2902199736300674,-0.282748694293185,0.4316095168718244
1980-05-30,0.1802548538347849,-0.157107020301409,0.7937654280549842
1980-05-31,0.3838380667817807,-0.3169425332306999,0.9319891168708926
1980-06-01,0.3085890043190009,-0.1070249930769198,0.6197516907833768
1980-06-02,0.264168615638418,0.4677967130451917,0.209474314086929
1980-06-03,0.4294331559680646,0.8046162325509334,0.0661364339868879
1980-06-04,0.4658375143464657,1.0025818717180537,-0.2855658013102783
1980-06-05,0.1247411996156179,0.8485774666623185,-0.4807549794873598
1980-06-06,-0.1622503236177227,0.6701575863772763,-0.6574698141447287
1980-06-07,-0.2749511185381327,0.5218951947517063,-0.8204145108414975
1980-06-08,-0.2866039552090374,0.3851006401438094,-0.5021083219329058
1980-06-09,-0.6022622902555943,0.3243929225041133,0.0805975797994347
1980-06-10,-0.9002162398943531,0.2213280315019327,0.1737743624104137
1980-06-11,-0.8538467706841535,0.1072069667454821,-0.4008947827535379
1980-06-12,-0.6623398752009949,0.1307775689693048,-0.6318607357568371
1980-06-13,-0.1548533656689055,0.3418264244418638,-0.7230762104532998
1980-06-14,0.5438774095742752,0.5321485742333836,-0.2924320756000909
1980-06-15,0.7260283025980224,0.2723286989195478,0.1618943799714538
1980-06-16,0.6442919992134674,-0.1507254716165346,-0.0332070016651891
1980-06-17,0.7404130177679216,-0.1427060564759494,-0.2185594880825367
1980-06-18,0.7402403221105662,-0.0617729390219418,-0.4479836822613021
1980-06-19,0.6561966861973799,-0.45438731756309,-0.3415958690311618
1980-06-20,0.2930137186709139,-0.8156390841373606,-0.2962616400078383
1980-06-21,-0.0350998341599713,-0.9586343621925648,0.0552843738043442
1980-06-22,-0.3122108845748416,-1.03158860330303,0.4751987021152439
1980-06-23,-0.2878103666240215,-0.8582185658634562,0.6114278543090985
1980-06-24,-0.1613194736653679,-0.7759848503839392,0.7059451281175971
1980-06-25,-0.3008751540737367,-0.7979919183126095,0.445121593615654
1980-06-26,-0.2225644976686511,-0.6630637887552462,0.0305829182758539
1980-06-27,-0.1726967672358814,-0.7229987294200007,-0.3320964562613051
1980-06-28,-0.348733502960204,-0.7345016148109434,-0.2870138262162579
1980-06-29,-0.6029080316533157,-0.3901048904491992,-0.2431671641211662
1980-06-30,-0.5610219271850946,-0.0112135193430534,-0.3240276440941856
1980-07-01,-0.4432017010234233,0.0170025815834583,-0.27788306906674
1980-07-02,-0.2444026145543307,0.0438829852840843,-0.2975823872101947
1980-07-03,-0.0515010437939574,0.034880018383128,-0.1539332874244282
1980-07-04,0.0180098069140386,0.0939208128610594,0.0144943015925749
1980-07-05,-0.0602929876655965,0.0121151464859801,0.3610499624309357
1980-07-06,-0.0994041985080455,-0.0611006302862153,0.708229213373283
1980-07-07,-0.3712932319590195,-0.2372735458618423,0.7440025610745917
1980-07-08,-0.5812665845775201,-0.3189300173555014,0.4750622036725612
1980-07-09,-0.6242207176054194,-0.018726240412594,0.0573142236718221
1980-07-10,-0.4125334708272211,0.0611418289282712,-0.2686136419326227
1980-07-11,-0.4579525759561811,-0.2684920740243898,-0.4374300094902989
1980-07-12,-0.602161640177469,-0.5321341498864106,-0.4914326922156223
1980-07-13,-0.7311189720346469,-0.6828037435571768,-0.2793316215413801
1980-07-14,-0.732743894835479,-0.8100794094391998,-0.1391481864717008
1980-07-15,-0.5175118015933827,-0.7671588239830006,-0.1268150784903205
1980-07-16,-0.0665047496994094,-0.4620254767876707,-0.2024178899213306
1980-07-17,0.1439543586944516,-0.5070850159828683,-0.1805453358015047
1980-07-18,0.039299908352446,-0.841413795304964,-0.1041417530362165
1980-07-19,-0.1143750671560365,-1.136051228965224,-0.0821728562496302
1980-07-20,-0.1362066269267492,-1.2099713423048024,0.1419756378196259
1980-07-21,0.1778736306525342,-0.8061768606866874,0.1813137988329363
1980-07-22,0.4748726835093323,-0.3394024493685134,0.3516957594607652
1980-07-23,0.6397013338060167,-0.0843979517051197,0.4496277270706835
1980-07-24,0.5651509269617746,0.1599724450742639,0.2557259509837341
1980-07-25,0.5054782212745221,0.2922668607736761,0.0731306595935065
1980-07-26,0.453959516398144,0.4867883430235145,-0.0101513487006188
1980-07-27,0.1536208007973447,0.8151878600491353,-0.2157839469663633
1980-07-28,0.1332762285257975,1.1329430087390278,-0.329260764745343
1980-07-29,0.0334615825782979,1.37834714845124,0.3133248997830017
1980-07-30,-0.2446860064701457,1.392365074608256,0.5734242161761354
1980-07-31,-0.5192451554916722,1.1451663029571584,0.8768779576646489
1980-08-01,-0.4800539532263541,0.9277948990642798,1.0074423968295054
1980-08-02,-0.227977777453623,0.7214620010368623,0.9459787140602336
1980-08-03,-0.0403705524634451,0.4540810687354364,0.9402157843423268
1980-08-04,-0.0007661481057725,0.0928872110120191,0.7356667449890354
1980-08-05,-0.138433932283514,-0.2509033700879433,0.4336018505277667
1980-08-06,-0.2738382399349732,-0.4520555349295616,0.2773471441151394
1980-08-07,-0.2993712171554712,-0.4227342091389491,0.1946938287217444
1980-08-08,-0.1119448468305928,-0.3962569116869449,0.2175232954518112
1980-08-09,0.2157516160296182,-0.3635073558626218,0.3768397404656153
1980-08-10,0.3244133276011208,-0.2826302650359908,0.1788500225758306
1980-08-11,0.4201607078063749,-0.1829782831043592,0.0845903625037
1980-08-12,0.3410358155344856,-0.152555440085483,0.2420159014846705
1980-08-13,0.2730429858860463,0.0237250081170392,0.6701068660292152
1980-08-14,0.3449313780154543,0.2751529754554481,0.7699329573207004
1980-08-15,0.4563408582634283,0.6308081549494736,0.7321116463012004
1980-08-16,0.4526178672174605,0.8156749476463718,0.5799871492020562
1980-08-17,0.1209020802856963,0.7515231507570133,0.3109467647520423
1980-08-18,-0.2205723747177878,0.6941806544648681,-0.0667593937422351
1980-08-19,-0.2140474859297044,0.5006963222760747,-0.7896933578595531
1980-08-20,-0.4036763684051269,-0.2508894173659352,-0.8820774982385226
1980-08-21,-1.02829896373626,-0.9290446763284343,-0.6716479812427817
1980-08-22,-1.529841311163512,-1.0313265453809952,-0.490016140395748
1980-08-23,-1.6507372971557726,-0.7937222577229018,-0.1039218462328313
1980-08-24,-1.2924686333766773,-0.5898798842135554,0.2324813489923752
1980-08-25,-0.9753209921468948,-0.300883986850575,0.6126845645643696
1980-08-26,-0.7152643667567725,0.0229406238656077,0.8476242289111976
1980-08-27,-0.391808477231576,0.2051440721092521,0.7243449196985636
1980-08-28,-0.1407513496939509,0.0883754095800974,0.664643459515373
1980-08-29,-0.01924940259028,-0.132986855811185,0.8337094784526392
1980-08-30,-0.1960183554351705,-0.2435997898455318,0.9628658913572165
1980-08-31,-0.1751174394952914,-0.0143414003187079,0.5562574969233578
1980-09-01,-0.0145553393411977,0.1915657185553828,0.0236974347887173
1980-09-02,0.2185512073651269,0.2410096217454177,-0.1060722693213025
1980-09-03,0.328449806660353,-0.0279061365136072,-0.1309324709140796
1980-09-04,0.2321034469945474,-0.2093955628860612,0.1542034567312576
1980-09-05,0.1711881878104665,-0.2532981507076577,0.381238716206153
1980-09-06,0.3477582982296074,-0.2195462047103971,0.5072836110272051
1980-09-07,0.3763696664493769,-0.1865566519342904,0.5161541848654664
1980-09-08,0.1812341663092196,-0.0615379341431071,0.2157531739646635
1980-09-09,0.0193181606658044,-0.303165683212299,-0.0738196847747965
1980-09-10,-0.0638532144935119,-0.7644542933710115,-0.1992244329005967
1980-09-11,-0.1401959911006745,-1.0325124451422605,-0.1504199358558571
1980-09-12,0.003969714996012,-0.935029110277464,-0.0240944439691341
1980-09-13,0.0649106972126298,-1.0773121909942327,0.0162990557773008
1980-09-14,0.1456517018918285,-0.8952990144297271,0.1650081230527036
1980-09-15,0.4092829783509292,-0.5784290855754345,0.3751682467651635
1980-09-16,0.6324933810471518,-0.1326340933549144,0.3089907016431413
1980-09-17,0.7395963442721228,-0.0351444954957411,0.2925576988974336
1980-09-18,0.2810992967283636,-0.2752547155486141,0.1879954788425733
1980-09-19,-0.0426099311887508,0.0288526679035594,-0.2259426567312408
1980-09-20,0.1124888376040076,0.3839197222329221,-0.3038435914009361
1980-09-21,0.3461099172966929,0.7667981350350608,-0.0625305506296872
1980-09-22,0.3978602830316097,0.8574072015848971,0.4700260960081868
1980-09-23,0.4430307948043296,0.8782501937720751,0.7213836162120818
1980-09-24,0.4062230280523982,0.801174542879987,0.4390030996709287
1980-09-25,0.5904918888392255,0.7543067815182954,0.2492864074448817
1980-09-26,0.8275754411574076,0.5140526217657128,0.1794127207814776
1980-09-27,0.8329099106312574,0.1770726449181416,0.2092395682966554
1980-09-28,0.7349575315842141,0.4808198202960259,-0.3419680513460114
1980-09-29,0.9083882759434064,0.3999445830321013,-1.2093895646511996
1980-09-30,0.8620822635632903,-0.1090640131041391,-1.4616420974224065
1980-10-01,0.7886246821133501,-0.3960156768273699,-1.3712985737533752
1980-10-02,0.5762433226992931,-0.5871653150119941,-1.2359832645908722
1980-10-03,0.6163548466554233,-0.386519102064958,-0.7767041306436838
1980-10-04,0.6188831864541268,-0.236314596079883,-1.0855989842799014
1980-10-05,0.5405358842354399,-0.6159290398579884,-1.407085832936669
1980-10-06,0.6917052160538063,-1.231303804100247,-0.8590382300147884
1980-10-07,0.6372608233498963,-1.9841421600920708,0.4288495900549599
1980-10-08,0.1414532353476799,-2.1179506274039306,0.532320899547207
1980-10-09,-0.2559453866286886,-1.6928466620517342,0.1053027142624391
1980-10-10,-0.4054321988217766,-1.2950234081103764,0.2077424548693298
1980-10-11,-0.5402031277710108,-0.6780801916657729,0.177978021597936
1980-10-12,-0.3745034139988455,-0.109926668308091,-0.066842716500183
1980-10-13,-0.4221138085074403,-0.4788859337505703,0.0517602995384303
1980-10-14,-1.1923289136113255,-0.150075909152491,0.4439938438051004
1980-10-15,-1.9212974540168384,0.0410742444147594,0.4325349522984851
1980-10-16,-1.9329713327852984,-0.4634617233462734,0.5680193665590135
1980-10-17,-1.3526914165696144,-0.318302990380723,0.8365440697894904
1980-10-18,-0.9784852398373342,-0.279840706054922,1.0840290692775203
1980-10-19,-0.7581860706759788,-0.1453530720036122,1.1763935246828792
1980-10-20,-0.6689335928401449,0.0390245758332863,0.7976668588871462
1980-10-21,-0.6846162338776941,0.0146156137087683,0.6140689266045776
1980-10-22,-0.5429150775333358,-0.2358457929166367,0.6266986344008028
1980-10-23,-0.4259297492925885,-0.5386874191764743,0.8461621409602752
1980-10-24,-0.498438542298484,-0.9458896363211408,1.100680581981066
1980-10-25,-0.3530440009176101,-0.8916882629067998,0.8966475675478207
1980-10-26,-0.0953916072342699,-0.6080422459133658,0.8496966110164218
1980-10-27,-0.3099620476037839,-0.5139292400815672,0.5178541663741499
1980-10-28,0.1151573480462017,-0.3609978753256383,0.07397271532236
1980-10-29,0.3764762055704722,-0.6425011220805411,-0.3105296862949896
1980-10-30,0.480769949774666,-0.2864538763376079,-0.4075685995424665
1980-10-31,1.0976547908890024,0.583757497061147,0.3970948411611232
1980-11-01,1.4421493380727357,1.3212218784144456,0.4567254584466124
1980-11-02,0.933355781631908,1.6537000952943697,-0.4191942724888155
1980-11-03,0.0913451391935804,1.9158429944395672,-0.6363455203793325
1980-11-04,-0.2490862162455547,2.247638045908284,-0.121857351636435
1980-11-05,-0.6626957543642272,1.9799117469144591,0.5583548327836635
1980-11-06,-1.5258839178897596,1.917903248824816,0.5020684633019358
1980-11-07,-1.725342289985948,1.5471502059721849,0.2433141335653444
1980-11-08,-1.709774888437905,0.961963381712632,0.1918497705300764
1980-11-09,-2.0959422814693407,0.4182538149071202,0.2608628230485367
1980-11-10,-2.3167414091029426,0.0124302819673758,0.1895788884727227
1980-11-11,-2.437453205406232,-0.6624508776764759,0.3454161449231948
1980-11-12,-2.071469592878099,-0.9837732919437908,0.5371587093382038
1980-11-13,-1.336898926319858,-0.8296893230028436,0.2827628831408874
1980-11-14,-0.3198949930495399,-0.7932476440900877,0.4984081358792133
1980-11-15,0.2069398171803255,-0.9967196105075192,0.7446426028313761
1980-11-16,0.389955682479751,-1.2451256388235843,1.0708849337983102
1980-11-17,0.4482342089986313,-1.3254449553657968,1.062470419267617
1980-11-18,0.3879264229593449,-1.3224089794752072,0.7554001040966749
1980-11-19,0.1035578670720125,-0.969020188322883,0.4055160122438005
1980-11-20,0.2165256073020355,-0.245351920848735,0.5832556031103795
1980-11-21,0.6609245839077664,-0.2303980707762222,0.8504804112316383
1980-11-22,0.679829432010032,-0.3452163500964335,0.7438090162648018
1980-11-23,0.4171330200948842,-0.4491674155900153,0.34565753851267
1980-11-24,-0.1555714650355788,-0.7026736020833886,-0.3405743036599148
1980-11-25,-0.5991506562468658,-1.2744241541468757,-0.6055894920333146
1980-11-26,-0.9682585989248076,-1.6350396424613292,-0.9071768172210746
1980-11-27,-1.1764593268011798,-1.4707490322842656,-0.5958403707440645
1980-11-28,-1.2017783208392248,-0.9835299909569538,-0.1455398949496863
1980-11-29,-1.172963420268926,-0.1947273687752388,-0.2214627832028909
1980-11-30,-1.408698779191336,0.7555884725476603,-0.8270321147359743
1980-12-01,-1.4631860830763177,1.031812077655231,-1.2112786035795202
1980-12-02,-2.104580813676607,0.3305706313915469,-1.0484498956751735
1980-12-03,-2.624290557356309,-0.4163741484501795,-0.7064970148182131
1980-12-04,-2.920230595042396,-0.7301594844890713,-0.8612514715651775
1980-12-05,-2.8219280911391094,-1.065353010755237,-0.4580690538841653
1980-12-06,-2.592166627842985,-1.2778286804687051,-0.0089250897727361
1980-12-07,-2.007787214853156,-1.0363898826337723,-0.2804100970612823
1980-12-08,-1.2993803516660485,-0.5629726362818018,-0.5061837146929546
1980-12-09,-0.5204839992006998,-0.1288950324961398,-0.4894207654321006
1980-12-10,-0.0074308123558592,-0.1583143562814052,-0.2869476713416444
1980-12-11,0.1550066880046125,-0.1707278922781443,-0.2065034896525424
1980-12-12,0.0122388659255984,-0.07731036773466,-0.0562098571041832
1980-12-13,0.635860116033415,-0.4684394776092227,0.1499406076236899
1980-12-14,0.8179241015051127,-1.322540924265343,0.1315721131951866
1980-12-15,-0.0412601757681083,-1.7664538969391723,-0.196472099156787
1980-12-16,0.1385322190132109,-1.1565557164556046,-1.3763020678035438
1980-12-17,1.0779526620724011,-1.1781365983238388,-1.4990744573429169
1980-12-18,0.5255614158288994,-1.5959377261247834,-0.9576718391013292
1980-12-19,0.672047692137378,-1.0743508693669392,-0.9414171977673204
1980-12-20,0.6000484808444646,-1.1690025286749917,-0.2757582692773858
1980-12-21,0.4885068660164592,-0.6499017473398383,-0.2325492927999459
1980-12-22,0.7042558291664955,-0.0066375455529439,-0.4690933738984555
1980-12-23,1.0668759846217577,-0.2073150991290571,-0.4464950234124336
1980-12-24,1.1396345687066414,-0.6378545448513544,-0.3072069096175126
1980-12-25,0.9773681827277308,-1.2226256529112258,-0.3901018734577859
1980-12-26,-0.0189432650727291,-1.4646891847440768,-1.2790185433061163
1980-12-27,-0.0734391761577953,-0.4446801758963443,-2.7067001536398085
1980-12-28,0.7921846232711851,-0.4826709518673083,-2.963134124080461
1980-12-29,1.3957687564132126,-0.7375714132347002,-2.2348798742948075
1980-12-30,1.0810913781915332,-0.8299383515778503,-2.1030262986045054
1980-12-31,0.7844187177340778,-1.4244332638121722,-1.9891595384979743
1981-01-01,-0.4639338434216046,-2.185049643545504,-1.913396758550976
1981-01-02,-0.8787641824515342,-1.5077322720723527,-2.04444646796805
1981-01-03,-1.084007732859512,-1.8893406438355536,-1.1241361228010398
1981-01-04,-1.497417886519283,-1.8520189633776103,-0.6868221108328694
1981-01-05,-1.2127901185402594,-1.541984591779208,-1.4310125590254277
1981-01-06,-1.4886389305192438,-1.1581143776939993,-1.6389870409734786
1981-01-07,-1.1213800713086524,-0.1634757771997996,-2.106789551312706
1981-01-08,-0.4801211281656726,0.0530137825391438,-2.143028494841904
1981-01-09,-0.8725617885507383,-0.4091485973029336,-1.6658021275009225
1981-01-10,-1.5264064770320518,-0.196783734725198,-1.8643131445449697
1981-01-11,-1.4601754630807062,-0.08645074221449,-2.2852944011903
1981-01-12,-1.787685450121515,-1.2151955359762157,-1.736623883706056
1981-01-13,-1.5981869400028266,-1.6220780255486442,-2.171818561985627
1981-01-14,-0.8475214159490168,-2.4030752033840432,-2.0591860971209712
1981-01-15,-0.7556823094704155,-3.078390090787116,-1.4090152788742816
1981-01-16,-0.1737648186663314,-2.493249969590281,-1.0944836891465743
1981-01-17,-0.0570367861268907,-2.2127129460956,-0.6115478549939493
1981-01-18,0.0995636788114661,-1.2350274842073612,-0.8888603108248888
1981-01-19,-0.2665997792949457,-0.8113696443649631,-0.6994163374903615
1981-01-20,-0.5434517286997856,-0.0119629297204514,-0.7885575531224246
1981-01-21,-0.3173016409387481,0.4940067633043153,-1.3088911560130645
1981-01-22,0.0350180326840755,0.7972922395926407,-1.2664658310128567
1981-01-23,0.2441534002614332,0.9106541551406072,-1.1375780375706095
1981-01-24,-0.2973450309849262,0.1271486156781637,-0.9602362388228662
1981-01-25,-0.9813445048809062,-0.6766980234752104,-1.043932076073863
1981-01-26,-0.7723281908645117,-0.1748504371655416,-1.282454493495127
1981-01-27,0.0493680108901328,1.0608956106904448,-1.2303897511234172
1981-01-28,0.0554694812034782,1.5402127555415934,-1.3243803738752884
1981-01-29,-0.0574109732729815,1.157524808409882,-1.347610173276409
1981-01-30,-0.3083083834367026,0.7437314481965425,-1.4547847001833578
